action	guid	original	current
removed-demo	7d9f91002f7704512888884c6e6c0cc0	Assets/Feel/NiceVibrations/HapticSamples/Impacts/BulletMetal1.haptic	
retained-guid	88367c53ef5132e4c9df08d23e92c06d	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Animation.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Animation.cs
removed-demo	d15c44bfaa8a88c4790fa0fa2782404a	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Prefabs/Crate.fbx	
removed-demo	5c442f9e667c3ac4089fc4321d655698	Assets/Feel/FeelDemos/Tactical/Models/FeelTactical@TPose.fbx	
removed-demo	bcd80bc4f60ab014a8a41c5078c40449	Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Sprites/NVBallParticle.png	
retained-guid	6ad38ecaccfcdc04d886cb21721bfa60	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitBorderRadius.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitBorderRadius.cs
removed-demo	1696ee9a918086e4f8e67712feab322a	Assets/Feel/MMTools/Demos/MMRadio/MMRadioDemo.unity	
removed-demo	4e11321e9a96be44ca13e5c57c2fe95c	Assets/Feel/FeelDemosHDRP/Falcon/Models/FeelRock.fbx	
retained-guid	0ca3ff8bc8827e24ab1490c416d7839f	Assets/Feel/MMTools/Accessories/Editor/MMParticles/MMRendererSortingLayerEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMParticles/MMRendererSortingLayerEditor.cs
removed-demo	9f6ba142c954246868317548c7c93b42	Assets/Feel/NiceVibrations/HapticSamples/Weapons/PistolLoad1.haptic	
retained-guid	91ee58105ec38c84b905bd3f290dd6b6	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_ChannelMixer_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_ChannelMixer_URP.cs
removed-demo	68ac7c55765933d40835defbccf9f137	Assets/Feel/FeelDemos/Barbarians/Sounds/FeelBarbariansAttack3.wav	
retained-guid	61a572ed6d10d874b96ae733ad19bed9	Assets/Feel/MMTools/Core/Editor/MMAudio/MMSoundManager/MMSoundManagerEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/Editor/MMAudio/MMSoundManager/MMSoundManagerEditor.cs
retained-guid	cd1ba6e99150bc54788ab1cadf6a8f09	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_Playlist.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_Playlist.cs
removed-demo	05fa953830786f34fa5fd7523273f72c	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Materials/FeedbacksDemoGroundDust.mat	
retained-guid	22f8635412949d74b887ff1dc1a31742	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringLightRange.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringLightRange.cs
retained-guid	0e19b4303c2b04a49a00bb24fcccfd5c	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_PositionShake.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_PositionShake.cs
removed-demo	079d6d95cb03112499d9a50bd97bb9d9	Assets/Feel/FeelDemosHDRP/Falcon/Materials/FeelFalconLights.mat	
removed-demo	2022dcb1a6b4a7f49ba4f9de4ef3f48e	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Sounds/MMFeedbacksDemoSnap.wav	
removed-demo	5e6dbb7f024758f4b8732cdad3b4af9d	Assets/Feel/FeelDemos/Brass/Materials/FeelBrassEqualizerBlockRight.mat	
retained-guid	f5c2406e2726fb2418de78aecddaefbe	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_MMSoundManagerTrackControl.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_MMSoundManagerTrackControl.cs
retained-guid	eec89e4158bf96841b9bc830fc5385ca	Assets/Feel/MMTools/Foundation/MMAI/AIBrain.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Foundation/MMAI/AIBrain.cs
removed-demo	964ce6dec3a067943bb6183b80c38a3c	Assets/Feel/FeelDemos/Springs/PostProcessing/FeelSpringsTreesPostProcessingVolume_URP.asset	
removed-demo	67bf02a6aeb39d2469b548a7136f862e	Assets/Feel/FeelDemos/Letters/Sprites/FeelLettersDemoMouth7.png	
removed-demo	1739ff78014ab3f44a5757aede3c7ea9	Assets/Feel/FeelDemos/Duck/Sounds/FeelDuckBoom.wav	
retained-guid	9276c6165f72f7046bb1a60b59461c8c	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/TextMeshPro/Feedbacks/MMF_TMPCountToLong.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/TextMeshPro/Feedbacks/MMF_TMPCountToLong.cs
removed-demo	d03459874a5824152b9f05808a1955de	Assets/Feel/NiceVibrations/HapticSamples/Weapons/PistolFire2.haptic	
removed-demo	df5283419c7b93c489f747ae9b7cfad3	Assets/Feel/FeelDemos/Toaster/FeelToaster.unity	
retained-guid	889e935e9689c09488cc64807a889d5e	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitFloatBase.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitFloatBase.cs
removed-demo	3da05e9f66c9f254c8875335e7e9179e	Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Sprites/NVPresetsIcons.png	
removed-demo	0fe455473679d4d6a85db8a2f9330cbf	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/Hover1.wav	
retained-guid	22acaeb1b9f9e4fbbb6486133e649e67	Assets/Feel/MMTools/Accessories/Editor/MMUtilities/ManagerIconEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMUtilities/ManagerIconEditor.cs
removed-demo	443dae64c4778df43a16718c7c7a88ca	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Chip03_rgh.png	
removed-demo	0f7d61faae5d12a449619239c43b6faf	Assets/Feel/FeelDemos/Snake/Sounds/FeelSnakeBackgroundDrums.wav	
retained-guid	95530134bb5ab7b4a959774f63c2e92f	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_ImageFill.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_ImageFill.cs
retained-guid	72c72b2c72465e04ab1e30491d0bf708	Assets/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRippleSpiral1NM.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRippleSpiral1NM.png
retained-guid	7f6a82eb72bef1c489dbd967387f8f08	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Springs/MMSpringColorAdjustmentsSaturation_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Springs/MMSpringColorAdjustmentsSaturation_URP.cs
removed-demo	659cfa07980ee49258c6d22926070cdb	Assets/Feel/NiceVibrations/HapticSamples/Nature/RaininCar1.wav	
retained-guid	9640016db57d1c646a90fa18111eebf0	Assets/Feel/MMTools/Foundation/MMControls/MMControlsTestInputManager.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Foundation/MMControls/MMControlsTestInputManager.cs
retained-guid	12f6f90faaf30834980e50fda0c74a9c	Assets/Feel/MMTools/Foundation/MMControls/MMTouchFollowerJoystick.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Foundation/MMControls/MMTouchFollowerJoystick.cs
retained-guid	18d70b42b0fd93e49b47f2970addf779	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_DebugLog.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_DebugLog.cs
removed-demo	5cd9c308422e52a47b746cd9c2c3ba13	Assets/Feel/FeelDemos/Duck/Sprites/FeelDuckUI.png	
removed-demo	2760372a5930146c880106e10f9a3c06	Assets/Feel/NiceVibrations/HapticSamples/Impacts/BulletCrack2.haptic	
retained-guid	c7d8c1256647a454a80d335b52c41f65	Assets/Feel/license.txt	Assets/Documentation/Feel/license.txt
retained-guid	9f4f5b5a7ea2cc745891557ab909c6c5	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/MMRadio/Legacy/MMFeedbackBase.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/MMRadio/Legacy/MMFeedbackBase.cs
retained-guid	5e6301cb44b6ff94f98077ceb3446fe2	Assets/Feel/MMTools/Foundation/MMLoot/MMLootTable.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Foundation/MMLoot/MMLootTable.cs
removed-demo	328a7fdf09a182f439b02087c34413cc	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Materials/CubeMaterial.mat	
removed-demo	d76991629602e0d4481b47f5707daafe	Assets/Feel/NiceVibrations/Demo/Common/Prefabs/VerticalSliderComponent.prefab	
retained-guid	e334a8b808ebad34dbfc09a6aa9f1102	Assets/Feel/MMTools/Accessories/MMParticles/MMTrailRendererSortingLayer.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMParticles/MMTrailRendererSortingLayer.cs
removed-demo	a5056a15a0bec0e41a3ccc3e1881eed7	Assets/Feel/FeelDemos/Wheel/Scripts/Wheel.cs	
removed-demo	f64645274284d784286a968d4afbd09a	Assets/Feel/FeelDemos/Barbarians/Sounds/FeelBarbariansAttack5.wav	
retained-guid	aa3d0794b4f8e4b40b6a3dde5b794c0b	Assets/Feel/MMTools/Core/MMSaveLoad/MMSaveLoadManager.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMSaveLoad/MMSaveLoadManager.cs
retained-guid	dee9d1a07405d2146a51836ab3877138	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Flicker.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Flicker.cs
retained-guid	37877494ec9bebd499aa2b7ee97f204e	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Feedbacks/MMF_PaniniProjection_HDRP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Feedbacks/MMF_PaniniProjection_HDRP.cs
retained-guid	7e19dbc2273664c2d8ff6566055a994b	Assets/Feel/MMTools/Core/MMHelpers/MMImage.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMHelpers/MMImage.cs
removed-demo	5c0669bd66f517143b7f3a11cbd9c17e	Assets/Feel/FeelDemos/Barbarians/Models/FeelBarbarian.fbx	
retained-guid	bb4df52d2a954374b913a14cc5d474d4	Assets/Feel/MMFeedbacks/Editor/Core/AttributeDrawers.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/Editor/Core/AttributeDrawers.cs
removed-demo	e560f3ce64204ea42b2e54147a44a115	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Fabric06_col.png	
removed-demo	8547c1a0cd0ea294ea9f2068a4b0ff93	Assets/Feel/MMTools/Demos/MMDebugMenu/MMDebugMenuSettings.lighting	
retained-guid	9e1695c82df14c74084770f457067f67	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-ThinItalic SDF.asset	Assets/Data/Feedback/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-ThinItalic SDF.asset
removed-demo	2d66f3a41d3cc474e9f6459b66651913	Assets/Feel/NiceVibrations/HapticSamples/Music/Cymbal2.wav	
removed-demo	3b08df60923c49f43b4ac139195a81b7	Assets/Feel/FeelDemos/Strike/Materials/FeelStrikeDustMaterial.mat	
removed-demo	1c051810593da4d878348fe61170046f	Assets/Feel/NiceVibrations/HapticSamples/SoundFX/CarEngine2.wav	
removed-demo	862597c0094997c4f910b19de151cbdc	Assets/Feel/FeelDemosHDRP/Falcon/Materials/FeelFalconMetal.mat	
removed-demo	f9f06616b5d3b9c4ba15f46a02eb14f6	Assets/Feel/FeelDemos/Barbarians/Materials/FeelBarbarianDustMaterial.mat	
retained-guid	80be1ec3d14da9c489fbefa63b82915f	Assets/Feel/MMTools/Accessories/MMDebugMenu/Prefabs/MMDebugMenuTitle.prefab	Assets/Art/Prefabs/Feel/MMTools/Accessories/MMDebugMenu/Prefabs/MMDebugMenuTitle.prefab
retained-guid	17217ce8411bdf240a5e6ab4b8ad0a65	Assets/Feel/MMTools/Accessories/MMDebugMenu/Scripts/UIClasses/MMDebugMenuRadioButton.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMDebugMenu/Scripts/UIClasses/MMDebugMenuRadioButton.cs
retained-guid	007ea1391362e4845aee91886eb0cda3	Assets/Feel/MMTools/Accessories/MMActivation/MMTriggerAndCollision.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMActivation/MMTriggerAndCollision.cs
removed-demo	2cdbdb3e4380b5d4b849d9dddd7a7d00	Assets/Feel/MMTools/Demos/MMSceneLoading/LoadingTester.prefab	
retained-guid	041a480513ea4f947a590bb1195e91a0	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Resources/MMDefaultHDRPVolume.prefab	Assets/Art/Prefabs/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Defaults/MMDefaultHDRPVolume.prefab
removed-demo	a91729ce0c49b854f952180202ee6a72	Assets/Feel/FeelDemos/SquashAndStretch/Prefabs/FeelSquashAndStretchChalet.fbx	
retained-guid	0cb989d69836540e780467ed8454742c	Assets/Feel/MMTools/Accessories/Editor/MMGUI/MMHealthBarEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMGUI/MMHealthBarEditor.cs
retained-guid	ca323e22713fb3a40af2f80e436eb449	Assets/Feel/MMFeedbacks/MMFeedbacks/MMFloatingText/MMFloatingTextSpawner.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/MMFloatingText/MMFloatingTextSpawner.cs
retained-guid	94df1ffae0c2c7d4ba695b68267eea10	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Shakers/MMVignetteShaker_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Shakers/MMVignetteShaker_URP.cs
retained-guid	7c954dac1de116b478a8154de93b2b6c	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-SemiboldItalic SDF.asset	Assets/Data/Feedback/Feel/MMTools/Demos/MMTween/Fonts/Lato/SDF/Lato-SemiboldItalic SDF.asset
retained-guid	755aedfb494d0004cacdb9dddcb170b0	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitFontSize.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitFontSize.cs
removed-demo	42b2a15773865f847ad2ae0a8b3297f6	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/WoodFloor20_rgh.png	
retained-guid	504ec383a394760468beec53f890add9	Assets/Feel/MMTools/Core/MMAudio/MMSoundManager/MMSoundManagerSettings.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMAudio/MMSoundManager/MMSoundManagerSettings.cs
removed-demo	b8e96cfd936058e4aa0968a82df57eb2	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Tiles33_rgh.png	
retained-guid	9091b3d5ef7624b47a328c984fa25e09	Assets/Feel/MMTools/Accessories/MMDebugMenu/Scripts/Events/MMDebugMenuCheckboxEventListener.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMDebugMenu/Scripts/Events/MMDebugMenuCheckboxEventListener.cs
removed-demo	0d544428c0d678544871e82e35a61718	Assets/Feel/FeelDemos/CardsUI/Textures/UI/FeelCardsOverlayGradient.png	
retained-guid	b3780deb9c64f4e45b529787d0f5d20f	Assets/Feel/MMTools/Accessories/MMVFX/MMRamps/MMRamp1.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMRamps/MMRamp1.png
removed-demo	f713b23437ee7ce4e91d79c7ebf7deb9	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Materials/FeedbacksDemoSteak.mat	
removed-demo	dfb3c4d2fada10448993b48e3bbce9f4	Assets/Feel/FeelDemos/Wheel/Materials/FeelWheelInside.mat	
retained-guid	c305c1f0b1c3f8e448d224c11baaaf9f	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTMPTextColor.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTMPTextColor.cs
removed-demo	bafc49ff570e80444831b61dc9e4513e	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/DemoSequences/FeedbacksSequence.asset	
removed-demo	79c422b0924ecaa40b379d2fc48acf82	Assets/Feel/MMTools/Demos/MMPrototypeTextures/MMPrototypeTexturesDemo.unity	
removed-demo	9f30045302707e344b3dcad1ae43b087	Assets/Feel/FeelDemos/CardsUI/Textures/Art/FeelCardsUI_SumerianRenderTexture.renderTexture	
removed-demo	3b56e0bdb3f52ca48b2d9a78cbd3e64b	Assets/Feel/FeelDemos/Springs/Audio/FeelSpringsTreeTalk2.wav	
retained-guid	47332880f10dee4429534303790a8399	Assets/Feel/MMTools/Accessories/MMGUI/Sprites/MMFaderRoundMask.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMGUI/Sprites/MMFaderRoundMask.png
removed-demo	ac0f312c5e3f3c941bfde8dbe93b9769	Assets/Feel/FeelDemos/Strike/Scripts/Strike.cs	
removed-demo	da81d7c75b5d791439eedab8598e6911	Assets/Feel/FeelDemos/Springs/Materials/FeelSpringsTalkingTreesGround.mat	
removed-demo	5f2409b5f76c9d44c82640847a8b75b4	Assets/Feel/FeelDemos/Snake/Sounds/FeelSnakePiano2.wav	
retained-guid	89f0c7ac1091bf24aa52fc37f6bbd307	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_AudioMixerSnapshotTransition.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_AudioMixerSnapshotTransition.cs
removed-demo	288ca76b927d24b3eb9b30fc8a464b92	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/Button1.haptic	
removed-demo	44371b3a333ee44a1a98d55d464d0db8	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/CameraShutter1.wav	
removed-demo	34202502ade0b824f87ab4b85049f0c4	Assets/Feel/NiceVibrations/Demo/Common/Fonts/RobotoMono-Bold.ttf	
retained-guid	8a5db094ce3821d44a8a41a4cb7d45cc	Assets/Feel/MMTools/Accessories/MMProcedural/MMGridGenerators/MMGridGenerator.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMProcedural/MMGridGenerators/MMGridGenerator.cs
removed-demo	98451e6cac8844354b9c809764ce80ea	Assets/Feel/NiceVibrations/HapticSamples/Objects/Keychain1.haptic	
removed-demo	2df08a22b3ab2408a968acc20014c6c5	Assets/Feel/NiceVibrations/HapticSamples/Music/Tom2.wav	
removed-demo	c3c2b9ab2730a774c9a598108b43813a	Assets/Feel/FeelDemos/Snake/Prefabs/SnakeHead.prefab	
removed-demo	1ac950cd485569740affc32a280665ea	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Scripts/DemoPackageTester.cs	
retained-guid	c1936492d497f004da5f6dca108969fd	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/VisualEffectGraph/MoreMountains.Feedbacks.VisualEffectGraph.asmref	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/VisualEffectGraph/MoreMountains.Feedbacks.VisualEffectGraph.asmref
removed-demo	a3698af881b5b54448e3133b2d140a6d	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Models/Dude/DudeAnimator.controller	
retained-guid	0a42a23ce4f9ed24abde69beacbef2f4	Assets/Feel/MMTools/Core/MMUI/MMProgressBar.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMUI/MMProgressBar.cs
removed-demo	95cef9375c8075846ae9e896137453e6	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Metal03_met.png	
retained-guid	7c1be57d46a3143daa1fe62dbc59772f	Assets/Feel/NiceVibrations/Scripts/Components/Icons/HapticSourceIcon.png	Assets/Art/Textures/Feel/NiceVibrations/Scripts/Components/Icons/HapticSourceIcon.png
removed-demo	b83ebdb48c79df04381830c0d5dc54a2	Assets/Feel/FeelDemos/Snake/Scripts/SnakeBodyPart.cs	
removed-demo	93ad4be8fe21349468146612eea82b1b	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/DemoSequences/RecordedSequence.asset	
retained-guid	aaf470b8c3a10a941998800be2e324cc	Assets/Feel/MMTools/Core/MMExtensions/MMTransformExtensions.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMExtensions/MMTransformExtensions.cs
removed-demo	dbe66c4ad71ff4b6cb27fc4e9cbfddc7	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/Hover2.haptic	
removed-demo	f428938c748d2a446a6c79a9feaffd7d	Assets/Feel/FeelDemos/Springs/Audio/FeelSpringsTreeTalk7.wav	
removed-demo	c8b1946ab32d54d3f985fb8cb5873b5a	Assets/Feel/NiceVibrations/HapticSamples/Music/Kick1.wav	
removed-demo	2253fd3a45723c44084c347042f869cf	Assets/Feel/FeelDemos/Barbarians/PostProcessing/FeelBarbariansTopDownPostProcessingProfile.asset	
removed-demo	18fda017e94319a4ba06c1f3843e9068	Assets/Feel/FeelDemos/Barbarians/Sounds/FeelBarbariansAttack4.wav	
removed-demo	c0ec0f215d91a4056b5f9f5532f8a6a6	Assets/Feel/NiceVibrations/HapticSamples/Weapons/ShotgunFire1.wav	
retained-guid	b6acb67784ba02a46b350cd11c745e4c	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_YellowSquares.mat	Assets/Art/Materials/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_YellowSquares.mat
removed-demo	33ddda99f69e68f4282034c2b1614c56	Assets/Feel/FeelDemos/Barbarians/Sounds/FeelBarbariansGrunt5.wav	
removed-demo	4416df1735b754000b010148943fa8c8	Assets/Feel/NiceVibrations/HapticSamples/Objects/Cash1.haptic	
retained-guid	b81dc1a6e4b189d4bae2faab8a2a1a25	Assets/Feel/MMTools/Accessories/MMMovement/MMPathMovement/MMPath.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMMovement/MMPathMovement/MMPath.cs
retained-guid	dd8d60a3aa719934084bb1539d7e4ef3	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/NiceVibrations/Feedbacks/MMF_Haptics.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/NiceVibrations/Feedbacks/MMF_Haptics.cs
removed-demo	d27c02d0cdd147245be0de863bd68637	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Materials/SequencerFabric09.mat	
removed-demo	57cff1058f5757b45960fef0b09b8e94	Assets/Feel/FeelDemos/Snake/Sounds/FeelSnakePiano1.wav	
removed-demo	e8ff47342c8095c42ba9fac34ab4a1c3	Assets/Feel/FeelDemos/Tactical/Animations/FeelTacticalAnimator.controller	
removed-demo	b5f96c3b2406aca43b4d6febedbfa899	Assets/Feel/FeelDemos/Strike/PhysicsMaterials/FeelStrikeBallMaterial.physicMaterial	
